OBJEK,ATNAM,ATWRT
100000000000000013_BT309232,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000000013_BT309232,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000013_BT309232,USAGE_DECISION,RELEASED
100000000000000013_BT309232,BATCH_USAGE_IN_ORDERS,YES
100000000000000013_BT309232,PRODUCTION_DATE,2024-07-13
100000000000000014_BT663193,LOT_SUITABLE_COUNTRY,"AU,DK,IE,IN,IT,KR,NL,PL"
100000000000000014_BT663193,LOT_NOT_SUITABLE_COUNTRY,"MY,NO"
100000000000000014_BT663193,LOT_STATUS,IN_PROCESS
100000000000000014_BT663193,INCYTE_BS_BATCH,BS-572628
100000000000000014_BT663193,INCYTE_DP_BATCH,DP-498776
100000000000000014_BT663193,INCYTE_API_BATCH,API-945314
100000000000000014_BT663193,INCYTE_COMMON_BLEND_BATCH,CB-737996
100000000000000014_BT663193,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000014_BT663193,PRODUCTION_VERSION,PV-13
100000000000000014_BT663193,PROD_VERSION_DESCRIPTION,Production Version 3
100000000000000014_BT663193,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000014_BT663193,USAGE_DECISION,QUARANTINE
100000000000000014_BT663193,BATCH_USAGE_IN_ORDERS,YES
100000000000000014_BT663193,PRODUCTION_DATE,2023-06-02
100000000000000015_BT657262,LOT_SUITABLE_COUNTRY,"CA,DK,IN,KR,MY,NO,PH,PT"
100000000000000015_BT657262,LOT_NOT_SUITABLE_COUNTRY,"FI,NL,US"
100000000000000015_BT657262,LOT_STATUS,EXPIRED
100000000000000015_BT657262,INCYTE_BS_BATCH,BS-507527
100000000000000015_BT657262,INCYTE_DP_BATCH,DP-354549
100000000000000015_BT657262,INCYTE_API_BATCH,API-480831
100000000000000015_BT657262,INCYTE_COMMON_BLEND_BATCH,CB-367837
100000000000000015_BT657262,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000015_BT657262,PRODUCTION_VERSION,PV-14
100000000000000015_BT657262,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000000015_BT657262,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000015_BT657262,USAGE_DECISION,RELEASED
100000000000000015_BT657262,BATCH_USAGE_IN_ORDERS,NO
100000000000000015_BT657262,PRODUCTION_DATE,2025-04-24
100000000000000015_BT996507,LOT_SUITABLE_COUNTRY,"AU,IN,MY,PT,SG,UK"
100000000000000015_BT996507,LOT_NOT_SUITABLE_COUNTRY,DK
100000000000000015_BT996507,LOT_STATUS,ACTIVE
100000000000000015_BT996507,INCYTE_BS_BATCH,BS-770143
100000000000000015_BT996507,INCYTE_DP_BATCH,DP-634957
100000000000000015_BT996507,INCYTE_API_BATCH,API-885685
100000000000000015_BT996507,INCYTE_COMMON_BLEND_BATCH,CB-574443
100000000000000015_BT996507,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000015_BT996507,PRODUCTION_VERSION,PV-6
100000000000000015_BT996507,PROD_VERSION_DESCRIPTION,Production Version 5
100000000000000015_BT996507,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000015_BT996507,USAGE_DECISION,QUARANTINE
100000000000000015_BT996507,BATCH_USAGE_IN_ORDERS,NO
100000000000000015_BT996507,PRODUCTION_DATE,2025-08-30
100000000000000016_BT837770,LOT_SUITABLE_COUNTRY,"AT,AU,DK,MX,SE"
100000000000000016_BT837770,LOT_NOT_SUITABLE_COUNTRY,"IE,MY,ZA"
100000000000000016_BT837770,LOT_STATUS,ACTIVE
100000000000000016_BT837770,INCYTE_BS_BATCH,BS-135182
100000000000000016_BT837770,INCYTE_DP_BATCH,DP-337498
100000000000000016_BT837770,INCYTE_API_BATCH,API-941343
100000000000000016_BT837770,INCYTE_COMMON_BLEND_BATCH,CB-524082
100000000000000016_BT837770,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000016_BT837770,PRODUCTION_VERSION,PV-5
100000000000000016_BT837770,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000000016_BT837770,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000016_BT837770,USAGE_DECISION,RELEASED
100000000000000016_BT837770,BATCH_USAGE_IN_ORDERS,YES
100000000000000016_BT837770,PRODUCTION_DATE,2023-05-23
100000000000000017_BT431351,LOT_SUITABLE_COUNTRY,"BE,CA,IT,KR,MX,PL,PT,SE"
100000000000000017_BT431351,LOT_NOT_SUITABLE_COUNTRY,"NO,TH"
100000000000000017_BT431351,LOT_STATUS,BLOCKED
100000000000000017_BT431351,INCYTE_BS_BATCH,BS-400842
100000000000000017_BT431351,INCYTE_DP_BATCH,DP-710947
100000000000000017_BT431351,INCYTE_API_BATCH,API-775204
100000000000000017_BT431351,INCYTE_COMMON_BLEND_BATCH,CB-711671
100000000000000017_BT431351,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000017_BT431351,PRODUCTION_VERSION,PV-1
100000000000000017_BT431351,PROD_VERSION_DESCRIPTION,Production Version 9
100000000000000017_BT431351,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000017_BT431351,USAGE_DECISION,QUARANTINE
100000000000000017_BT431351,BATCH_USAGE_IN_ORDERS,YES
100000000000000017_BT431351,PRODUCTION_DATE,2025-05-04
100000000000000017_BT408240,LOT_SUITABLE_COUNTRY,"AU,CN,DK,FR,KR,MY,NO,PH"
100000000000000017_BT408240,LOT_NOT_SUITABLE_COUNTRY,"IN,PL,SG"
100000000000000017_BT408240,LOT_STATUS,EXPIRED
100000000000000017_BT408240,INCYTE_BS_BATCH,BS-902294
100000000000000017_BT408240,INCYTE_DP_BATCH,DP-131869
100000000000000017_BT408240,INCYTE_API_BATCH,API-993867
100000000000000017_BT408240,INCYTE_COMMON_BLEND_BATCH,CB-749649
100000000000000017_BT408240,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000017_BT408240,PRODUCTION_VERSION,PV-12
100000000000000017_BT408240,PROD_VERSION_DESCRIPTION,Production Version 15
100000000000000017_BT408240,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000017_BT408240,USAGE_DECISION,RELEASED
100000000000000017_BT408240,BATCH_USAGE_IN_ORDERS,YES
100000000000000017_BT408240,PRODUCTION_DATE,2026-01-12
100000000000000018_BT167190,LOT_SUITABLE_COUNTRY,"CA,ES,FI,MX,NL,UK"
100000000000000018_BT167190,LOT_NOT_SUITABLE_COUNTRY,"DK,PL"
100000000000000018_BT167190,LOT_STATUS,IN_PROCESS
100000000000000018_BT167190,INCYTE_BS_BATCH,BS-909133
100000000000000018_BT167190,INCYTE_DP_BATCH,DP-412328
100000000000000018_BT167190,INCYTE_API_BATCH,API-120679
100000000000000018_BT167190,INCYTE_COMMON_BLEND_BATCH,CB-740344
100000000000000018_BT167190,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000018_BT167190,PRODUCTION_VERSION,PV-11
100000000000000018_BT167190,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000000018_BT167190,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000018_BT167190,USAGE_DECISION,QUARANTINE
100000000000000018_BT167190,BATCH_USAGE_IN_ORDERS,YES
100000000000000018_BT167190,PRODUCTION_DATE,2023-07-27
100000000000000019_BT964990,LOT_SUITABLE_COUNTRY,"MX,NL,SG,UK,US"
100000000000000019_BT964990,LOT_NOT_SUITABLE_COUNTRY,"AU,BE,ZA"
100000000000000019_BT964990,LOT_STATUS,BLOCKED
100000000000000019_BT964990,INCYTE_BS_BATCH,BS-713493
100000000000000019_BT964990,INCYTE_DP_BATCH,DP-618324
100000000000000019_BT964990,INCYTE_API_BATCH,API-210249
100000000000000019_BT964990,INCYTE_COMMON_BLEND_BATCH,CB-947174
100000000000000019_BT964990,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000019_BT964990,PRODUCTION_VERSION,PV-6
100000000000000019_BT964990,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000000019_BT964990,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000019_BT964990,USAGE_DECISION,RELEASED
100000000000000019_BT964990,BATCH_USAGE_IN_ORDERS,NO
100000000000000019_BT964990,PRODUCTION_DATE,2024-12-09
100000000000000020_BT403447,LOT_SUITABLE_COUNTRY,"CH,DK,FR,JP,NO,PT,TH"
100000000000000020_BT403447,LOT_NOT_SUITABLE_COUNTRY,"CA,CN,PL"
100000000000000020_BT403447,LOT_STATUS,BLOCKED
100000000000000020_BT403447,INCYTE_BS_BATCH,BS-648877
100000000000000020_BT403447,INCYTE_DP_BATCH,DP-190659
100000000000000020_BT403447,INCYTE_API_BATCH,API-401399
100000000000000020_BT403447,INCYTE_COMMON_BLEND_BATCH,CB-049027
100000000000000020_BT403447,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000020_BT403447,PRODUCTION_VERSION,PV-2
100000000000000020_BT403447,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000000020_BT403447,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000020_BT403447,USAGE_DECISION,QUARANTINE
100000000000000020_BT403447,BATCH_USAGE_IN_ORDERS,YES
100000000000000020_BT403447,PRODUCTION_DATE,2023-04-29
100000000000000020_BT947174,LOT_SUITABLE_COUNTRY,"CN,ES,IN,PT,US"
100000000000000020_BT947174,LOT_NOT_SUITABLE_COUNTRY,MX
100000000000000020_BT947174,LOT_STATUS,IN_PROCESS
100000000000000020_BT947174,INCYTE_BS_BATCH,BS-874296
100000000000000020_BT947174,INCYTE_DP_BATCH,DP-717565
100000000000000020_BT947174,INCYTE_API_BATCH,API-512567
100000000000000020_BT947174,INCYTE_COMMON_BLEND_BATCH,CB-468071
100000000000000020_BT947174,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000020_BT947174,PRODUCTION_VERSION,PV-10
100000000000000020_BT947174,PROD_VERSION_DESCRIPTION,Production Version 14
100000000000000020_BT947174,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000020_BT947174,USAGE_DECISION,REJECTED
100000000000000020_BT947174,BATCH_USAGE_IN_ORDERS,YES
100000000000000020_BT947174,PRODUCTION_DATE,2025-03-18
100000000000000020_BT904902,LOT_SUITABLE_COUNTRY,"BE,CH,CN,FI,IN,MX,MY,PT"
100000000000000020_BT904902,LOT_NOT_SUITABLE_COUNTRY,"CA,UK"
100000000000000020_BT904902,LOT_STATUS,EXPIRED
100000000000000020_BT904902,INCYTE_BS_BATCH,BS-545168
100000000000000020_BT904902,INCYTE_DP_BATCH,DP-087603
100000000000000020_BT904902,INCYTE_API_BATCH,API-859770
100000000000000020_BT904902,INCYTE_COMMON_BLEND_BATCH,CB-348247
100000000000000020_BT904902,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000020_BT904902,PRODUCTION_VERSION,PV-14
100000000000000020_BT904902,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000000020_BT904902,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000020_BT904902,USAGE_DECISION,QUARANTINE
100000000000000020_BT904902,BATCH_USAGE_IN_ORDERS,NO
100000000000000020_BT904902,PRODUCTION_DATE,2024-07-10
100000000000000021_BT746807,LOT_SUITABLE_COUNTRY,"FI,JP,PT,SE"
100000000000000021_BT746807,LOT_NOT_SUITABLE_COUNTRY,"CN,IE,MX,UK"
100000000000000021_BT746807,LOT_STATUS,ACTIVE
100000000000000021_BT746807,INCYTE_BS_BATCH,BS-710932
100000000000000021_BT746807,INCYTE_DP_BATCH,DP-480861
100000000000000021_BT746807,INCYTE_API_BATCH,API-317127
100000000000000021_BT746807,INCYTE_COMMON_BLEND_BATCH,CB-484677
100000000000000021_BT746807,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000021_BT746807,PRODUCTION_VERSION,PV-13
100000000000000021_BT746807,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000000021_BT746807,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000021_BT746807,USAGE_DECISION,RELEASED
100000000000000021_BT746807,BATCH_USAGE_IN_ORDERS,NO
100000000000000021_BT746807,PRODUCTION_DATE,2023-05-18
100000000000000022_BT348247,LOT_SUITABLE_COUNTRY,"CA,IE,KR,NO,PL,SE,ZA"
100000000000000022_BT348247,LOT_NOT_SUITABLE_COUNTRY,"AU,IT,JP,US"
100000000000000022_BT348247,LOT_STATUS,BLOCKED
100000000000000022_BT348247,INCYTE_BS_BATCH,BS-378263
100000000000000022_BT348247,INCYTE_DP_BATCH,DP-982146
100000000000000022_BT348247,INCYTE_API_BATCH,API-584044
100000000000000022_BT348247,INCYTE_COMMON_BLEND_BATCH,CB-997278
100000000000000022_BT348247,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000022_BT348247,PRODUCTION_VERSION,PV-14
100000000000000022_BT348247,PROD_VERSION_DESCRIPTION,Production Version 11
100000000000000022_BT348247,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000022_BT348247,USAGE_DECISION,RELEASED
100000000000000022_BT348247,BATCH_USAGE_IN_ORDERS,NO
100000000000000022_BT348247,PRODUCTION_DATE,2025-10-02
100000000000000023_BT748467,LOT_SUITABLE_COUNTRY,"AT,BR,FI,FR,IN,ZA"
100000000000000023_BT748467,LOT_NOT_SUITABLE_COUNTRY,"PH,SE,US"
100000000000000023_BT748467,LOT_STATUS,ACTIVE
100000000000000023_BT748467,INCYTE_BS_BATCH,BS-755886
100000000000000023_BT748467,INCYTE_DP_BATCH,DP-753396
100000000000000023_BT748467,INCYTE_API_BATCH,API-360576
100000000000000023_BT748467,INCYTE_COMMON_BLEND_BATCH,CB-627028
100000000000000023_BT748467,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000023_BT748467,PRODUCTION_VERSION,PV-9
100000000000000023_BT748467,PROD_VERSION_DESCRIPTION,Production Version 2
100000000000000023_BT748467,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000023_BT748467,USAGE_DECISION,RELEASED
100000000000000023_BT748467,BATCH_USAGE_IN_ORDERS,YES
100000000000000023_BT748467,PRODUCTION_DATE,2026-01-19
100000000000000023_BT499727,LOT_SUITABLE_COUNTRY,"CA,CN,ES,FI,FR,KR,NL,PT"
100000000000000023_BT499727,LOT_NOT_SUITABLE_COUNTRY,"MX,NO,SE,TH"
100000000000000023_BT499727,LOT_STATUS,IN_PROCESS
100000000000000023_BT499727,INCYTE_BS_BATCH,BS-951718
100000000000000023_BT499727,INCYTE_DP_BATCH,DP-702621
100000000000000023_BT499727,INCYTE_API_BATCH,API-745961
100000000000000023_BT499727,INCYTE_COMMON_BLEND_BATCH,CB-586578
100000000000000023_BT499727,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000023_BT499727,PRODUCTION_VERSION,PV-10
100000000000000023_BT499727,PROD_VERSION_DESCRIPTION,Production Version 12
100000000000000023_BT499727,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000023_BT499727,USAGE_DECISION,RELEASED
100000000000000023_BT499727,BATCH_USAGE_IN_ORDERS,NO
100000000000000023_BT499727,PRODUCTION_DATE,2024-09-22
100000000000000024_BT627028,LOT_SUITABLE_COUNTRY,"AU,CH,IE,MX,PH,UK,US"
100000000000000024_BT627028,LOT_NOT_SUITABLE_COUNTRY,"DE,FR,IT,JP"
100000000000000024_BT627028,LOT_STATUS,ACTIVE
100000000000000024_BT627028,INCYTE_BS_BATCH,BS-091343
100000000000000024_BT627028,INCYTE_DP_BATCH,DP-161172
100000000000000024_BT627028,INCYTE_API_BATCH,API-400504
100000000000000024_BT627028,INCYTE_COMMON_BLEND_BATCH,CB-556238
100000000000000024_BT627028,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000024_BT627028,PRODUCTION_VERSION,PV-7
100000000000000024_BT627028,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000000024_BT627028,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000024_BT627028,USAGE_DECISION,RELEASED
100000000000000024_BT627028,BATCH_USAGE_IN_ORDERS,YES
100000000000000024_BT627028,PRODUCTION_DATE,2026-01-03
100000000000000024_BT158657,LOT_SUITABLE_COUNTRY,"ES,JP,MX,NL,NO,PL,PT,ZA"
100000000000000024_BT158657,LOT_NOT_SUITABLE_COUNTRY,IN
100000000000000024_BT158657,LOT_STATUS,ACTIVE
100000000000000024_BT158657,INCYTE_BS_BATCH,BS-692221
100000000000000024_BT158657,INCYTE_DP_BATCH,DP-969379
100000000000000024_BT158657,INCYTE_API_BATCH,API-237474
100000000000000024_BT158657,INCYTE_COMMON_BLEND_BATCH,CB-074821
100000000000000024_BT158657,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000024_BT158657,PRODUCTION_VERSION,PV-11
100000000000000024_BT158657,PROD_VERSION_DESCRIPTION,Production Version 1
100000000000000024_BT158657,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000024_BT158657,USAGE_DECISION,RELEASED
100000000000000024_BT158657,BATCH_USAGE_IN_ORDERS,YES
100000000000000024_BT158657,PRODUCTION_DATE,2025-09-23
100000000000000025_BT455623,LOT_SUITABLE_COUNTRY,"BR,CA,CN,DE,JP,MX"
100000000000000025_BT455623,LOT_NOT_SUITABLE_COUNTRY,"BE,FI,PH,PT"
100000000000000025_BT455623,LOT_STATUS,ACTIVE
100000000000000025_BT455623,INCYTE_BS_BATCH,BS-759464
100000000000000025_BT455623,INCYTE_DP_BATCH,DP-743671
100000000000000025_BT455623,INCYTE_API_BATCH,API-369594
100000000000000025_BT455623,INCYTE_COMMON_BLEND_BATCH,CB-406409
100000000000000025_BT455623,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000025_BT455623,PRODUCTION_VERSION,PV-2
100000000000000025_BT455623,PROD_VERSION_DESCRIPTION,Production Version 8
100000000000000025_BT455623,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000025_BT455623,USAGE_DECISION,RELEASED
100000000000000025_BT455623,BATCH_USAGE_IN_ORDERS,YES
100000000000000025_BT455623,PRODUCTION_DATE,2024-09-14
100000000000000025_BT407482,LOT_SUITABLE_COUNTRY,"AT,DE,FR,IE,IN"
100000000000000025_BT407482,LOT_NOT_SUITABLE_COUNTRY,ZA
100000000000000025_BT407482,LOT_STATUS,ACTIVE
100000000000000025_BT407482,INCYTE_BS_BATCH,BS-097439
100000000000000025_BT407482,INCYTE_DP_BATCH,DP-533942
100000000000000025_BT407482,INCYTE_API_BATCH,API-104709
100000000000000025_BT407482,INCYTE_COMMON_BLEND_BATCH,CB-521456
100000000000000025_BT407482,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000025_BT407482,PRODUCTION_VERSION,PV-1
100000000000000025_BT407482,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000000025_BT407482,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000025_BT407482,USAGE_DECISION,RELEASED
100000000000000025_BT407482,BATCH_USAGE_IN_ORDERS,YES
100000000000000025_BT407482,PRODUCTION_DATE,2023-05-02
100000000000000025_BT440640,LOT_SUITABLE_COUNTRY,"AU,BE,BR,CN,FI,IT,JP,ZA"
100000000000000025_BT440640,LOT_NOT_SUITABLE_COUNTRY,CH
100000000000000025_BT440640,LOT_STATUS,IN_PROCESS
100000000000000025_BT440640,INCYTE_BS_BATCH,BS-232858
100000000000000025_BT440640,INCYTE_DP_BATCH,DP-842474
100000000000000025_BT440640,INCYTE_API_BATCH,API-517123
100000000000000025_BT440640,INCYTE_COMMON_BLEND_BATCH,CB-685160
100000000000000025_BT440640,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000025_BT440640,PRODUCTION_VERSION,PV-2
100000000000000025_BT440640,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000000025_BT440640,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000025_BT440640,USAGE_DECISION,RELEASED
100000000000000025_BT440640,BATCH_USAGE_IN_ORDERS,YES
100000000000000025_BT440640,PRODUCTION_DATE,2024-10-22
100000000000000026_BT709521,LOT_SUITABLE_COUNTRY,"BE,CN,FI,FR,MX,PH,SG,TH"
100000000000000026_BT709521,LOT_NOT_SUITABLE_COUNTRY,"BR,IT"
100000000000000026_BT709521,LOT_STATUS,EXPIRED
100000000000000026_BT709521,INCYTE_BS_BATCH,BS-481754
100000000000000026_BT709521,INCYTE_DP_BATCH,DP-965137
100000000000000026_BT709521,INCYTE_API_BATCH,API-098593
100000000000000026_BT709521,INCYTE_COMMON_BLEND_BATCH,CB-174612
100000000000000026_BT709521,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000026_BT709521,PRODUCTION_VERSION,PV-10
100000000000000026_BT709521,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000000026_BT709521,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000026_BT709521,USAGE_DECISION,RELEASED
100000000000000026_BT709521,BATCH_USAGE_IN_ORDERS,NO
100000000000000026_BT709521,PRODUCTION_DATE,2025-11-03
100000000000000027_BT712368,LOT_SUITABLE_COUNTRY,"AU,KR,NL"
100000000000000027_BT712368,LOT_NOT_SUITABLE_COUNTRY,"DE,PL,TH"
100000000000000027_BT712368,LOT_STATUS,ACTIVE
100000000000000027_BT712368,INCYTE_BS_BATCH,BS-004711
100000000000000027_BT712368,INCYTE_DP_BATCH,DP-382675
100000000000000027_BT712368,INCYTE_API_BATCH,API-869261
100000000000000027_BT712368,INCYTE_COMMON_BLEND_BATCH,CB-796405
100000000000000027_BT712368,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000027_BT712368,PRODUCTION_VERSION,PV-14
100000000000000027_BT712368,PROD_VERSION_DESCRIPTION,Production Version 7
100000000000000027_BT712368,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000027_BT712368,USAGE_DECISION,REJECTED
100000000000000027_BT712368,BATCH_USAGE_IN_ORDERS,YES
100000000000000027_BT712368,PRODUCTION_DATE,2024-03-17
100000000000000027_BT859317,LOT_SUITABLE_COUNTRY,"AT,FI,SG,TH,ZA"
100000000000000027_BT859317,LOT_NOT_SUITABLE_COUNTRY,"CA,KR"
100000000000000027_BT859317,LOT_STATUS,BLOCKED
100000000000000027_BT859317,INCYTE_BS_BATCH,BS-377351
100000000000000027_BT859317,INCYTE_DP_BATCH,DP-585064
100000000000000027_BT859317,INCYTE_API_BATCH,API-317139
100000000000000027_BT859317,INCYTE_COMMON_BLEND_BATCH,CB-005329
100000000000000027_BT859317,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000027_BT859317,PRODUCTION_VERSION,PV-11
100000000000000027_BT859317,PROD_VERSION_DESCRIPTION,Production Version 5
100000000000000027_BT859317,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000027_BT859317,USAGE_DECISION,RELEASED
100000000000000027_BT859317,BATCH_USAGE_IN_ORDERS,NO
100000000000000027_BT859317,PRODUCTION_DATE,2025-11-02
100000000000000027_BT869261,LOT_SUITABLE_COUNTRY,"BE,BR,KR,NO,SG,ZA"
100000000000000027_BT869261,LOT_NOT_SUITABLE_COUNTRY,"PH,SE,TH"
100000000000000027_BT869261,LOT_STATUS,EXPIRED
100000000000000027_BT869261,INCYTE_BS_BATCH,BS-318393
100000000000000027_BT869261,INCYTE_DP_BATCH,DP-352904
100000000000000027_BT869261,INCYTE_API_BATCH,API-228421
100000000000000027_BT869261,INCYTE_COMMON_BLEND_BATCH,CB-020539
100000000000000027_BT869261,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000027_BT869261,PRODUCTION_VERSION,PV-4
100000000000000027_BT869261,PROD_VERSION_DESCRIPTION,Production Version 13
100000000000000027_BT869261,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000027_BT869261,USAGE_DECISION,RELEASED
100000000000000027_BT869261,BATCH_USAGE_IN_ORDERS,YES
100000000000000027_BT869261,PRODUCTION_DATE,2025-08-11
100000000000000028_BT317139,LOT_SUITABLE_COUNTRY,"CA,CH,JP,MY,PH,US"
100000000000000028_BT317139,LOT_NOT_SUITABLE_COUNTRY,"FI,ZA"
100000000000000028_BT317139,LOT_STATUS,ACTIVE
100000000000000028_BT317139,INCYTE_BS_BATCH,BS-502402
100000000000000028_BT317139,INCYTE_DP_BATCH,DP-681177
100000000000000028_BT317139,INCYTE_API_BATCH,API-589178
100000000000000028_BT317139,INCYTE_COMMON_BLEND_BATCH,CB-390847
100000000000000028_BT317139,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000028_BT317139,PRODUCTION_VERSION,PV-15
100000000000000028_BT317139,PROD_VERSION_DESCRIPTION,Production Version 10
100000000000000028_BT317139,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000028_BT317139,USAGE_DECISION,REJECTED
100000000000000028_BT317139,BATCH_USAGE_IN_ORDERS,YES
100000000000000028_BT317139,PRODUCTION_DATE,2026-01-09
100000000000000028_BT422842,LOT_SUITABLE_COUNTRY,"CN,FR,SE"
100000000000000028_BT422842,LOT_NOT_SUITABLE_COUNTRY,"DK,JP"
100000000000000028_BT422842,LOT_STATUS,ACTIVE
100000000000000028_BT422842,INCYTE_BS_BATCH,BS-007661
100000000000000028_BT422842,INCYTE_DP_BATCH,DP-771159
100000000000000028_BT422842,INCYTE_API_BATCH,API-212499
100000000000000028_BT422842,INCYTE_COMMON_BLEND_BATCH,CB-856984
100000000000000028_BT422842,INCYTE_STARTING_MATERIAL_BATCH,""
100000000000000028_BT422842,PRODUCTION_VERSION,PV-13
100000000000000028_BT422842,PROD_VERSION_DESCRIPTION,Production Version 4
100000000000000028_BT422842,PRODUCTION_CAMPAIGN_NUMBER,""
100000000000000028_BT422842,USAGE_DECISION,RELEASED
100000000000000028_BT422842,BATCH_USAGE_IN_ORDERS,YES
100000000000000028_BT422842,PRODUCTION_DATE,2023-06-11
100000000000000029_BT775891,LOT_SUITABLE_COUNTRY,"FR,IN,PT,UK,US,ZA"
100000000000000029_BT775891,LOT_NOT_SUITABLE_COUNTRY,"IT,JP,PH,SG"
100000000000000029_BT775891,LOT_STATUS,ACTIVE
100000000000000029_BT775891,INCYTE_BS_BATCH,BS-789611
