MANDT,EBELN,EBELP,ETENR,EINDT,SLFDT,LPEIN,MENGE,AMENG,WEMNG,WAMNG,UZEIT,BANFN,BNFPO,ESTKZ,QUNUM,QUPOS,MAHNZ,BEDAT,RSNUM,SERNR,FIXKZ,GLMNG,DABMG,CHARG,LICHA,CHKOM,VERID,ABART,MNG02,DAT01,ALTDT,MBDAT,MBUHR,LDDAT,LDUHR,TDDAT,TDUHR,WADAT,WAUHR,ELDAT,ELUHR,ANZSN,NODISP,HANDOVERDATE,HANDOVERTIME,KEY_ID,OTB_VALUE,OTB_CURR,OTB_RES_VALUE,OTB_SPEC_VALUE,OTB_STATUS,OTB_REASON,CHECK_TYPE,DL_ID,HANDOVER_DATE,NO_SCEM,DNG_DATE,DNG_TIME,CNCL_ANCMNT_DONE,DATESHIFT_NUMBER
100,4500000006,00010,0001,20250322,20250322,1,105.478,0,104.315,0,005859,PR02214538,00047,B,Q019992953,467,3,20250220,3825640457,SR195525,,104.315,1.163,BATCH0161,VEND_BATCH996480,X,V442,3,105.478,20250322,20250318,20250322,084057,20250320,232429,20250319,104642,20250322,232311,20250323,224627,2,X,20250322,112112,5184079962560568,14121.46,INR,17829.3,3178.45,A,001,1,6d4bd2ba752e4085b99338,20250322,X,20250220,020831,,4
100,4500000006,00010,0002,20250520,20250520,2,105.478,0,66.918,0,131658,PR34381606,00045,R,Q669728623,077,1,20250414,9535774784,SR471383,X,66.918,38.56,BATCH9531,VEND_BATCH939566,X,V120,2,105.478,20250520,20250515,20250520,233058,20250518,110903,20250517,130054,20250520,152140,20250521,144519,7,,20250520,060401,3563632824584067,31027.52,INR,16837.62,2265.0,B,002,1,92cacafa80314d58968e85,20250520,,20250414,005954,X,4
300,4500000006,00010,0003,20250819,20250819,2,105.478,0,98.659,0,111657,PR41155083,00057,B,Q310172349,635,2,20250729,8414051764,SR648544,X,98.659,6.819,BATCH9987,VEND_BATCH956621,X,V962,1,105.478,20250819,20250818,20250819,004029,20250817,015312,20250816,225952,20250819,025825,20250820,110454,0,,20250819,171420,5926085743312972,21312.76,INR,4352.06,2169.07,A,001,2,02bc294d24f444e1837fd1,20250819,X,20250729,181352,X,4
200,4500000006,00020,0001,20250702,20250702,1,244.226,0,188.168,0,202649,PR45638274,00028,F,Q760628793,353,3,20250518,1393162428,SR614348,,188.168,56.058,BATCH2210,VEND_BATCH378722,,V772,1,244.226,20250702,20250701,20250702,183515,20250630,175849,20250629,072721,20250702,200351,20250703,110235,5,,20250702,013649,3107104112117471,44175.1,INR,14348.87,2268.8,B,001,1,5868da695a824c9a8441f4,20250702,,20250518,080203,X,3
400,4500000006,00020,0002,20260130,20260130,2,244.226,0,149.034,0,071713,PR13073401,00022,R,Q264423086,668,1,20251223,7336978898,SR845444,X,149.034,95.192,BATCH4991,VEND_BATCH816178,X,V006,1,244.226,20260130,20260126,20260130,142154,20260128,003558,20260127,111954,20260130,163229,20260131,090504,7,X,20260130,081610,5989178892384717,38546.63,INR,11812.12,2383.31,A,002,1,7b99ac71957743f5a109f7,20260130,,20251223,111734,,0
100,4500000006,00030,0001,20250515,20250515,2,153.164,0,75.178,0,183340,PR68950116,00088,B,Q474441850,829,2,20250429,3990482703,SR221649,X,75.178,77.986,BATCH1259,VEND_BATCH517175,,V514,3,153.164,20250515,20250512,20250515,131607,20250513,091111,20250512,192719,20250515,073744,20250516,162504,6,X,20250515,043743,2496693313010801,34364.56,INR,16685.22,2123.94,C,002,1,3d44910a2fe640979741e3,20250515,,20250429,051106,,0
300,4500000006,00040,0001,20250411,20250411,2,50.385,0,20.715,0,150759,PR74512071,00051,R,Q220510863,108,3,20250401,5479718964,SR498243,X,20.715,29.67,BATCH0805,VEND_BATCH240348,,V114,2,50.385,20250411,20250407,20250411,042034,20250409,123545,20250408,195157,20250411,164233,20250412,030539,3,,20250411,084608,2981805632056486,36970.52,INR,6786.14,1985.21,B,001,2,00344b688546403a961a5b,20250411,X,20250401,182853,X,5
100,4500000006,00040,0002,20250908,20250908,2,50.385,0,39.367,0,194121,PR11390324,00065,F,Q563145202,177,1,20250816,8868747429,SR648226,,39.367,11.018,BATCH5555,VEND_BATCH560431,,V752,2,50.385,20250908,20250904,20250908,102519,20250906,211930,20250905,091602,20250908,074631,20250909,180748,7,,20250908,101419,8382204326807236,45837.54,INR,18423.29,543.06,C,003,1,8abd0eba016d4dd6b29530,20250908,,20250816,201549,X,1
200,4500000006,00040,0003,20250407,20250407,1,50.385,0,38.672,0,153613,PR17579203,00023,R,Q054491805,828,0,20250310,4970118578,SR387656,X,38.672,11.713,BATCH9511,VEND_BATCH558227,X,V713,1,50.385,20250407,20250403,20250407,004811,20250405,122728,20250404,221323,20250407,224529,20250408,224833,9,,20250407,175537,5384537479742276,28513.39,INR,11841.18,1188.17,C,001,1,c3d909dae2264641938b4a,20250407,,20250310,023523,X,4
100,4500000006,00050,0001,20250920,20250920,2,41.483,0,21.509,0,003431,PR13806885,00040,R,Q484197797,913,0,20250817,8246820485,SR566763,,21.509,19.974,BATCH0624,VEND_BATCH896003,,V630,3,41.483,20250920,20250915,20250920,143212,20250918,095539,20250917,182607,20250920,020645,20250921,080015,4,,20250920,120108,4287582512413512,44734.33,INR,12081.63,4569.65,C,003,1,9d256e3e17df447794e706,20250920,X,20250817,150039,X,0
400,4500000006,00050,0002,20250822,20250822,1,41.483,0,22.114,0,135003,PR11038252,00072,F,Q120201674,450,2,20250801,2649845500,SR307408,X,22.114,19.369,BATCH9034,VEND_BATCH637165,,V522,1,41.483,20250822,20250821,20250822,111639,20250820,053117,20250819,082045,20250822,002852,20250823,131434,7,,20250822,074633,3364519719940734,4516.9,INR,16450.66,1828.6,C,003,1,73af1377956c424da14e66,20250822,X,20250801,191934,,3
200,4500000007,00010,0001,20251208,20251208,1,117.507,0,114.892,0,192237,PR79558816,00032,R,Q817921975,118,3,20251125,7586536117,SR805042,,114.892,2.615,BATCH0961,VEND_BATCH022629,,V468,2,117.507,20251208,20251205,20251208,032500,20251206,210522,20251205,072351,20251208,013939,20251209,222527,10,,20251208,220626,1613861300958019,8394.62,INR,11402.25,1830.91,B,003,1,a1015f69e3bc48edabee7b,20251208,,20251125,110531,X,0
100,4500000007,00010,0002,20260218,20260218,2,117.507,0,98.476,0,085541,PR69643577,00090,B,Q157710130,763,3,20260203,9437684564,SR142845,X,98.476,19.031,BATCH6168,VEND_BATCH397329,X,V606,3,117.507,20260218,20260215,20260218,015751,20260216,003112,20260215,122102,20260218,090418,20260219,123252,3,,20260218,224335,5142798074274019,37768.54,INR,19943.16,680.83,A,003,1,93a746673fd64291b3a525,20260218,X,20260203,124501,,3
400,4500000007,00010,0003,20260124,20260124,2,117.507,0,76.827,0,103301,PR44358856,00043,B,Q854592772,871,1,20251220,2362812256,SR060329,,76.827,40.68,BATCH2067,VEND_BATCH528087,X,V331,3,117.507,20260124,20260121,20260124,164643,20260122,133623,20260121,222136,20260124,220949,20260125,112312,9,,20260124,113739,1326551967634506,3020.0,INR,15235.72,342.65,B,003,1,49433835f15d4edbacdb19,20260124,X,20251220,105316,,5
300,4500000007,00020,0001,20251024,20251024,1,61.621,0,41.591,0,151811,PR65600642,00020,B,Q936996761,089,1,20250912,9558831923,SR476257,,41.591,20.03,BATCH9188,VEND_BATCH518525,,V111,2,61.621,20251024,20251022,20251024,034910,20251022,075527,20251021,153516,20251024,230539,20251025,221937,10,X,20251024,192303,8600694020802159,42342.15,INR,15924.09,4221.84,B,002,1,ae023a2a78f44c4d91f285,20251024,,20250912,192147,,2
300,4500000007,00020,0002,20251218,20251218,1,61.621,0,27.347,0,103512,PR24255171,00048,R,Q494990693,942,0,20251130,5239038244,SR112383,X,27.347,34.274,BATCH2198,VEND_BATCH823515,X,V267,2,61.621,20251218,20251216,20251218,070822,20251216,175853,20251215,052718,20251218,082819,20251219,170010,7,,20251218,102101,6609443297026963,29044.62,INR,3962.63,3110.06,B,001,1,dd7a8d9c49ba48abaeefaf,20251218,X,20251130,165714,X,0
400,4500000007,00020,0003,20260205,20260205,1,61.621,0,36.565,0,161016,PR15501324,00078,R,Q587478894,177,2,20260129,3188573597,SR121647,X,36.565,25.056,BATCH5433,VEND_BATCH262869,X,V378,1,61.621,20260205,20260201,20260205,233920,20260203,080708,20260202,071035,20260205,175543,20260206,070255,4,X,20260205,053107,7051911889504205,48897.0,INR,7962.32,737.4,C,001,1,be59883a943840fca77bb4,20260205,X,20260129,010826,,3
200,4500000007,00030,0001,20260112,20260112,2,135.917,0,131.542,0,195757,PR86360713,00024,F,Q700999684,966,2,20260103,5694224231,SR095581,,131.542,4.375,BATCH9082,VEND_BATCH424384,,V462,1,135.917,20260112,20260107,20260112,051350,20260110,214946,20260109,105148,20260112,160147,20260113,172733,4,,20260112,051258,1267602751965003,30182.09,INR,4011.74,3646.9,A,002,1,3eeb2fff3118470db6d22d,20260112,X,20260103,122518,,2
300,4500000007,00030,0002,20251205,20251205,2,135.917,0,59.306,0,030941,PR94949557,00024,B,Q970043292,273,1,20251028,8523243270,SR814288,X,59.306,76.611,BATCH6519,VEND_BATCH480759,X,V344,2,135.917,20251205,20251202,20251205,174554,20251203,095909,20251202,102901,20251205,192923,20251206,090703,8,,20251205,155114,7401896535612291,11174.43,INR,19384.29,1435.69,B,002,1,642043f20c5641f496cff8,20251205,,20251028,195207,,2
400,4500000007,00030,0003,20260212,20260212,2,135.917,0,83.248,0,100647,PR70471891,00038,R,Q097723122,505,1,20260109,4109962775,SR183774,,83.248,52.669,BATCH0527,VEND_BATCH142443,X,V148,2,135.917,20260212,20260208,20260212,231038,20260210,190917,20260209,223117,20260212,020221,20260213,084321,9,,20260212,050049,3549239901640070,19479.08,INR,545.73,1451.96,B,003,2,09d0413500b047a4b6c598,20260212,X,20260109,072702,,5
400,4500000007,00040,0001,20250918,20250918,1,455.933,0,290.805,0,094323,PR76955166,00074,F,Q820077857,364,0,20250805,2500462802,SR519939,,290.805,165.128,BATCH6973,VEND_BATCH839022,X,V334,3,455.933,20250918,20250913,20250918,050023,20250916,045053,20250915,090748,20250918,011042,20250919,020606,7,X,20250918,085852,5767089247810199,15700.69,INR,17212.46,1634.95,A,002,2,a5cc90a05ae54223a47324,20250918,X,20250805,232611,,2
100,4500000007,00050,0001,20260209,20260209,2,277.568,0,252.27,0,182904,PR54672520,00045,R,Q117415411,308,3,20260115,5928039117,SR797768,,252.27,25.298,BATCH0162,VEND_BATCH661529,,V243,2,277.568,20260209,20260207,20260209,200108,20260207,214551,20260206,110044,20260209,061207,20260210,062240,3,X,20260209,113050,1132010201469828,26619.33,INR,11529.96,1332.73,A,001,2,336010fd09b844999d9182,20260209,,20260115,065230,,3
300,4500000008,00010,0001,20260116,20260116,2,96.304,0,91.905,0,164533,PR56335130,00086,B,Q105247593,285,3,20251228,6127186984,SR486355,X,91.905,4.399,BATCH6177,VEND_BATCH490228,,V457,3,96.304,20260116,20260114,20260116,234356,20260114,011850,20260113,171632,20260116,024750,20260117,143525,0,X,20260116,100742,2420193643823960,11694.82,INR,6811.26,4583.94,B,002,1,f529279235284bd99f9a2e,20260116,X,20251228,084945,X,4
400,4500000008,00020,0001,20250617,20250617,1,480.24,0,260.25,0,025939,PR57356337,00047,B,Q317375806,037,2,20250523,9669927177,SR288935,,260.25,219.99,BATCH6891,VEND_BATCH277988,X,V152,3,480.24,20250617,20250616,20250617,150007,20250615,205557,20250614,095447,20250617,183804,20250618,072616,2,,20250617,193421,2295022980358218,20704.63,INR,13581.79,3714.17,A,003,2,88a043045a4b4aeea68c18,20250617,,20250523,124544,X,2
100,4500000008,00030,0001,20250616,20250616,2,154.293,0,68.337,0,005414,PR17507281,00048,B,Q459520241,674,1,20250514,2315878629,SR030175,X,68.337,85.956,BATCH1219,VEND_BATCH468915,X,V712,2,154.293,20250616,20250613,20250616,031300,20250614,002117,20250613,181038,20250616,120115,20250617,033251,0,X,20250616,004542,5707787469340073,34648.25,INR,15937.96,1702.18,A,001,2,5f6a0bb931e4429cb3a5fd,20250616,X,20250514,070206,,2
200,4500000008,00030,0002,20250323,20250323,1,154.293,0,125.123,0,091951,PR51697923,00045,R,Q937766723,510,2,20250318,4900438444,SR025785,X,125.123,29.17,BATCH5155,VEND_BATCH861095,X,V500,1,154.293,20250323,20250322,20250323,112311,20250321,062306,20250320,000226,20250323,183804,20250324,145043,10,X,20250323,024956,3242970895106718,47191.84,INR,9517.0,2802.91,A,002,2,f4b887dcf44e43ae9d47b1,20250323,X,20250318,172951,X,3
400,4500000008,00030,0003,20251124,20251124,2,154.293,0,99.158,0,121545,PR12948040,00022,B,Q372663734,011,1,20251024,5747004548,SR288880,X,99.158,55.135,BATCH6981,VEND_BATCH461306,X,V975,1,154.293,20251124,20251119,20251124,103859,20251122,152625,20251121,013148,20251124,205918,20251125,171746,4,X,20251124,193946,3568629585973749,38731.4,INR,17880.8,1108.12,B,003,2,47e4a3f0fd4e49a582d149,20251124,,20251024,161810,X,0
100,4500000008,00040,0001,20260126,20260126,2,368.499,0,160.53,0,170516,PR91891791,00073,B,Q997085721,666,3,20260110,9704786784,SR146052,X,160.53,207.969,BATCH8640,VEND_BATCH626599,,V694,2,368.499,20260126,20260125,20260126,220529,20260124,001059,20260123,122000,20260126,120726,20260127,012622,10,X,20260126,025634,4861980334946269,38850.97,INR,3713.54,4263.37,A,002,1,8360d2b29b0d46788094f7,20260126,X,20260110,095502,,3
100,4500000008,00050,0001,20260108,20260108,2,148.047,0,130.528,0,170705,PR55508811,00075,F,Q272555904,602,0,20251224,5300925988,SR105361,,130.528,17.519,BATCH6567,VEND_BATCH877046,,V360,2,148.047,20260108,20260104,20260108,163207,20260106,000610,20260105,011622,20260108,194615,20260109,093503,1,X,20260108,020851,6816664776810485,22639.42,INR,4283.31,3340.9,B,002,2,14a3914b31d24ab6ba9edf,20260108,,20251224,191521,,5
100,4500000008,00050,0002,20250430,20250430,1,148.047,0,136.668,0,221730,PR58117450,00069,R,Q170994201,763,0,20250401,2060777141,SR053377,,136.668,11.379,BATCH4498,VEND_BATCH279646,,V105,3,148.047,20250430,20250425,20250430,133833,20250428,203140,20250427,160127,20250430,211438,20250501,214226,10,,20250430,231722,9047605060388607,13263.57,INR,3550.09,869.51,C,001,1,4370bdb212734c3094b3b4,20250430,X,20250401,183041,X,4
400,4500000008,00050,0003,20250319,20250319,2,148.047,0,80.05,0,005920,PR24489107,00088,F,Q729589343,344,0,20250221,4333541526,SR702675,X,80.05,67.997,BATCH1814,VEND_BATCH449501,X,V635,3,148.047,20250319,20250318,20250319,134710,20250317,023651,20250316,172226,20250319,084209,20250320,094011,9,,20250319,093836,4281743410132899,44619.23,INR,13500.83,4901.67,B,001,2,4736b58a28104395b020d7,20250319,,20250221,074012,,1
100,4500000009,00010,0001,20250731,20250731,2,39.38,0,30.547,0,134730,PR80724581,00031,R,Q337581888,807,0,20250628,5038702269,SR114969,X,30.547,8.833,BATCH5047,VEND_BATCH160289,X,V696,3,39.38,20250731,20250728,20250731,002713,20250729,191246,20250728,072723,20250731,044345,20250801,031537,7,,20250731,074806,3588975517742474,28453.03,INR,15827.93,4408.27,B,003,1,3fee02d3f44e4d4eb35655,20250731,,20250628,070458,,5
100,4500000009,00010,0002,20250830,20250830,2,39.38,0,32.658,0,134757,PR80609329,00017,F,Q836476798,524,0,20250814,7545312228,SR171228,,32.658,6.722,BATCH3073,VEND_BATCH829989,,V443,2,39.38,20250830,20250826,20250830,063623,20250828,090418,20250827,162636,20250830,002937,20250831,163823,1,,20250830,115703,6204362627396242,15058.85,INR,15776.34,1689.13,C,003,2,ba603e62212f478cb5c21c,20250830,X,20250814,094818,X,2
300,4500000009,00010,0003,20251026,20251026,2,39.38,0,31.933,0,221852,PR50252104,00034,B,Q989372597,755,0,20251004,1560295222,SR752758,,31.933,7.447,BATCH2508,VEND_BATCH613684,X,V067,2,39.38,20251026,20251025,20251026,052944,20251024,125251,20251023,180750,20251026,175435,20251027,014706,7,X,20251026,202107,6729458985243722,25797.87,INR,6854.13,737.17,C,002,1,f814dfa7b9294549944115,20251026,,20251004,055054,,4
300,4500000009,00020,0001,20260317,20260317,1,138.409,0,72.703,0,071615,PR53395201,00029,R,Q799251017,720,3,20260211,1631634092,SR618822,,72.703,65.706,BATCH2014,VEND_BATCH559946,,V631,2,138.409,20260317,20260315,20260317,182817,20260315,015308,20260314,050624,20260317,001214,20260318,173600,10,X,20260317,045550,7471477912596257,12925.82,INR,12307.98,3495.74,A,003,1,ac90ee432b3c45178c1b0e,20260317,X,20260211,223826,,4
200,4500000009,00020,0002,20250404,20250404,2,138.409,0,130.772,0,004933,PR87206655,00041,F,Q926576319,840,3,20250320,7083500284,SR765344,,130.772,7.637,BATCH9201,VEND_BATCH487926,,V942,2,138.409,20250404,20250403,20250404,235735,20250402,234102,20250401,232603,20250404,093812,20250405,102041,5,,20250404,080313,3917095754756669,23734.26,INR,10181.78,3494.33,A,002,2,bc119082aa874e86b822a5,20250404,X,20250320,140952,,4
300,4500000009,00030,0001,20260202,20260202,1,187.913,0,153.824,0,082218,PR76771909,00065,B,Q001757109,619,0,20251221,2677569035,SR777564,X,153.824,34.089,BATCH8954,VEND_BATCH131784,X,V955,3,187.913,20260202,20260131,20260202,062840,20260131,145008,20260130,131632,20260202,212157,20260203,161431,3,,20260202,024804,2954457712729058,29391.93,INR,9944.87,525.86,B,003,2,0bce121476104b1886bbdd,20260202,X,20251221,010702,,2
300,4500000009,00040,0001,20251221,20251221,1,155.458,0,131.066,0,094717,PR34083941,00040,F,Q330731890,233,1,20251209,6969966231,SR451282,X,131.066,24.392,BATCH1323,VEND_BATCH787983,,V682,3,155.458,20251221,20251220,20251221,101325,20251219,160727,20251218,134319,20251221,001719,20251222,152802,3,,20251221,161112,9458944108635775,6767.11,INR,3274.96,2594.73,C,002,1,d0c94720d11b4400b5437f,20251221,X,20251209,135814,X,1
200,4500000009,00040,0002,20250517,20250517,2,155.458,0,84.249,0,154551,PR01555799,00022,R,Q664264922,753,1,20250425,1241638282,SR319584,,84.249,71.209,BATCH5748,VEND_BATCH002522,X,V740,3,155.458,20250517,20250513,20250517,211452,20250515,182818,20250514,095645,20250517,114554,20250518,194457,6,,20250517,003642,7597159018440919,11723.17,INR,9219.99,3133.26,B,001,2,fd83eca723a941308b94cc,20250517,,20250425,044047,X,2
200,4500000009,00040,0003,20251019,20251019,2,155.458,0,78.84,0,114520,PR71764478,00069,B,Q285106164,535,0,20250911,1154638907,SR237951,,78.84,76.618,BATCH8812,VEND_BATCH485056,,V605,1,155.458,20251019,20251017,20251019,032957,20251017,064129,20251016,071328,20251019,174440,20251020,091020,0,X,20251019,220216,7459196531512504,24016.82,INR,3355.93,3730.52,B,002,1,4fbad3d54a06432aa01edb,20251019,X,20250911,193018,,1
300,4500000009,00050,0001,20260113,20260113,1,119.106,0,112.601,0,071025,PR83881603,00018,B,Q069061920,080,2,20251219,3279326844,SR676737,,112.601,6.505,BATCH6097,VEND_BATCH059188,,V295,3,119.106,20260113,20260112,20260113,095011,20260111,181742,20260110,203356,20260113,181846,20260114,143723,10,,20260113,220235,2560874833107054,40057.69,INR,5410.78,4987.15,C,003,1,22be2175686241b59ee6ac,20260113,,20251219,210207,X,4
200,4500000009,00050,0002,20250717,20250717,1,119.106,0,54.818,0,044139,PR14530632,00078,F,Q237255667,713,1,20250623,5624102552,SR413745,,54.818,64.288,BATCH0148,VEND_BATCH085755,X,V906,2,119.106,20250717,20250714,20250717,013452,20250715,232746,20250714,012350,20250717,041851,20250718,082121,9,X,20250717,004147,8985639904429412,23249.95,INR,15007.35,3990.24,C,003,1,06486e9614f04d139d313d,20250717,,20250623,232712,X,4
300,4500000009,00050,0003,20251013,20251013,1,119.106,0,92.745,0,033953,PR96659348,00084,B,Q043796515,338,1,20250912,8717471822,SR176064,,92.745,26.361,BATCH2347,VEND_BATCH039993,,V396,3,119.106,20251013,20251012,20251013,222158,20251011,070008,20251010,165115,20251013,023833,20251014,063617,1,,20251013,220342,5171444135844353,21160.88,INR,19228.03,3413.19,C,003,1,097fa716ff0c4608b8f7e0,20251013,X,20250912,162106,X,2
300,4500000010,00010,0001,20251124,20251124,1,23.783,0,14.624,0,133947,PR37768378,00044,B,Q040058229,022,0,20251010,8876138707,SR034260,,14.624,9.159,BATCH8862,VEND_BATCH319621,,V558,1,23.783,20251124,20251122,20251124,004357,20251122,073549,20251121,110451,20251124,171212,20251125,175323,3,,20251124,170152,9898877092436581,39351.45,INR,19114.51,2252.84,C,002,1,c78215e1fa184885a1a9c9,20251124,X,20251010,051325,,0
300,4500000010,00010,0002,20251030,20251030,2,23.783,0,17.906,0,100055,PR48107314,00055,B,Q780956187,902,1,20251011,6722274319,SR073907,,17.906,5.877,BATCH6394,VEND_BATCH146127,X,V004,2,23.783,20251030,20251028,20251030,003335,20251028,094231,20251027,003630,20251030,195555,20251031,132923,10,X,20251030,061850,5142943501304082,12703.23,INR,11178.23,1011.36,B,003,1,63e7e2411ae247dea3e421,20251030,X,20251011,012126,,4
400,4500000010,00010,0003,20250626,20250626,1,23.783,0,21.318,0,024221,PR86843719,00029,B,Q119690173,468,2,20250606,7619990111,SR782497,,21.318,2.465,BATCH4027,VEND_BATCH759870,X,V424,2,23.783,20250626,20250621,20250626,100626,20250624,110312,20250623,024614,20250626,225252,20250627,013328,8,X,20250626,184707,9791597745440381,36329.21,INR,3915.13,2833.7,B,002,1,9f7f105ee0ed428e967324,20250626,,20250606,063723,,5
300,4500000010,00020,0001,20251104,20251104,1,112.716,0,59.222,0,133059,PR70315749,00080,F,Q832911068,859,0,20250926,6805389999,SR497900,X,59.222,53.494,BATCH2954,VEND_BATCH719335,X,V870,3,112.716,20251104,20251101,20251104,174851,20251102,121643,20251101,103206,20251104,174334,20251105,210114,1,,20251104,080035,6487785796866099,14372.03,INR,4196.48,4860.47,C,003,2,0d4dc6dc7f424ec9a98278,20251104,,20250926,074505,,0
200,4500000010,00020,0002,20260122,20260122,2,112.716,0,50.179,0,233803,PR92137525,00072,R,Q332354970,328,1,20251224,5139069859,SR194778,X,50.179,62.537,BATCH7006,VEND_BATCH699862,X,V579,3,112.716,20260122,20260117,20260122,033317,20260120,221749,20260119,011252,20260122,231444,20260123,044902,8,,20260122,195040,1002751627541518,33954.02,INR,12193.79,4244.55,C,001,1,421e854ffb984fd3835b5b,20260122,,20251224,204834,X,2
400,4500000010,00030,0001,20251105,20251105,1,173.023,0,117.585,0,210044,PR45371593,00086,F,Q472313320,487,3,20251030,4682766046,SR144004,X,117.585,55.438,BATCH4823,VEND_BATCH394659,,V393,2,173.023,20251105,20251031,20251105,145224,20251103,185204,20251102,120844,20251105,174521,20251106,220150,8,X,20251105,012358,9734459828914412,22687.19,INR,15780.93,3035.3,C,001,1,6f7764b563b846a7a5fb0c,20251105,X,20251030,091000,,1
